Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
55,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'user', 'role', 'can', 'be', 'modified', 'in', 'user', 'profile', '@', 'websecacademy', 'https', ':', '//t.co/okogpgiknx']",5.196,3.622,5.742,neutral,4.853333333333333,10 out of 12,"['complete', 'web', 'security', 'academy', 'lab', 'user', 'role', 'modify', 'user', 'profile']","['complete', 'web', 'security', 'academy', 'lab', 'user', 'role', 'modify', 'user', 'profile', 'websecacademy', 'http']"
56,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'user', 'role', 'controlled', 'by', 'request', 'parameter', '@', 'websecacademy', 'https', ':', '//t.co/lojziecrel']",5.281111111111111,3.982222222222222,5.694444444444445,neutral,4.985925925925925,9 out of 13,"['complete', 'web', 'security', 'academy', 'lab', 'user', 'role', 'control', 'request']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'user', 'role', 'control', 'request', 'parameter', 'websecacademy', 'http']"
57,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'user', 'role', 'controlled', 'by', 'request', 'parameter', '@', 'websecacademy', 'https', ':', '//t.co/lojziecrel']",5.281111111111111,3.982222222222222,5.694444444444445,neutral,4.985925925925925,9 out of 12,"['complete', 'web', 'security', 'academy', 'lab', 'user', 'role', 'control', 'request']","['complete', 'web', 'security', 'academy', 'lab', 'user', 'role', 'control', 'request', 'parameter', 'websecacademy', 'http']"
58,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'unprotected', 'admin', 'functionality', 'with', 'unpredictable', 'url', '@', 'websecacademy', 'https', ':', '//t.co/py0h9uevql']",5.10625,4.10125,5.255,neutral,4.820833333333333,8 out of 12,"['complete', 'web', 'security', 'academy', 'lab', 'unprotected', 'admin', 'unpredictable']","['complete', 'web', 'security', 'academy', 'lab', 'unprotected', 'admin', 'functionality', 'unpredictable', 'url', 'websecacademy', 'http']"
59,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'unprotected', 'admin', 'functionality', '@', 'websecacademy', 'https', ':', '//t.co/ouuq1tzep7']",5.19,4.001428571428571,5.448571428571428,neutral,4.88,7 out of 11,"['complete', 'web', 'security', 'academy', 'lab', 'unprotected', 'admin']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'unprotected', 'admin', 'functionality', 'websecacademy', 'http']"
60,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'unprotected', 'admin', 'functionality', '@', 'websecacademy', 'https', ':', '//t.co/ouuq1tzep7']",5.19,4.001428571428571,5.448571428571428,neutral,4.88,7 out of 10,"['complete', 'web', 'security', 'academy', 'lab', 'unprotected', 'admin']","['complete', 'web', 'security', 'academy', 'lab', 'unprotected', 'admin', 'functionality', 'websecacademy', 'http']"
61,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'authentication', 'bypass', 'via', 'information', 'disclosure', '@', 'websecacademy', 'https', ':', '//t.co/gwu6nf8ork']",5.43375,3.485,5.555,neutral,4.824583333333333,8 out of 12,"['complete', 'web', 'security', 'academy', 'lab', 'bypass', 'information', 'disclosure']","['complete', 'web', 'security', 'academy', 'lab', 'authentication', 'bypass', 'via', 'information', 'disclosure', 'websecacademy', 'http']"
62,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'source', 'code', 'disclosure', 'via', 'backup', 'files', '@', 'websecacademy', 'https', ':', '//t.co/lnyykkkhcu']",5.463,3.628,5.486,neutral,4.859000000000001,10 out of 13,"['complete', 'web', 'security', 'academy', 'lab', 'source', 'code', 'disclosure', 'backup', 'file']","['complete', 'web', 'security', 'academy', 'lab', 'source', 'code', 'disclosure', 'via', 'backup', 'file', 'websecacademy', 'http']"
63,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'information', 'disclosure', 'on', 'debug', 'page', '@', 'websecacademy', 'https', ':', '//t.co/olbdchehpk']",5.70125,3.4899999999999998,5.6525,neutral,4.947916666666667,8 out of 11,"['complete', 'web', 'security', 'academy', 'lab', 'information', 'disclosure', 'page']","['complete', 'web', 'security', 'academy', 'lab', 'information', 'disclosure', 'debug', 'page', 'websecacademy', 'http']"
64,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'information', 'disclosure', 'in', 'error', 'messages', '@', 'websecacademy', 'https', ':', '//t.co/jjojsspu8c']",5.4511111111111115,3.634444444444444,5.5344444444444445,neutral,4.873333333333333,9 out of 12,"['complete', 'web', 'security', 'academy', 'lab', 'information', 'disclosure', 'error', 'message']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'information', 'disclosure', 'error', 'message', 'websecacademy', 'http']"
65,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'information', 'disclosure', 'in', 'error', 'messages', '@', 'websecacademy', 'https', ':', '//t.co/jjojsspu8c']",5.4511111111111115,3.634444444444444,5.5344444444444445,neutral,4.873333333333333,9 out of 11,"['complete', 'web', 'security', 'academy', 'lab', 'information', 'disclosure', 'error', 'message']","['complete', 'web', 'security', 'academy', 'lab', 'information', 'disclosure', 'error', 'message', 'websecacademy', 'http']"
66,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'flawed', 'enforcement', 'of', 'business', 'rules', '@', 'websecacademy', 'https', ':', '//t.co/guu6gqttgz']",5.247777777777777,3.8577777777777778,5.151111111111111,neutral,4.752222222222222,9 out of 12,"['complete', 'web', 'security', 'academy', 'lab', 'flaw', 'enforcement', 'business', 'rule']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'flaw', 'enforcement', 'business', 'rule', 'websecacademy', 'http']"
67,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'flawed', 'enforcement', 'of', 'business', 'rules', '@', 'websecacademy', 'https', ':', '//t.co/guu6gqttgz']",5.247777777777777,3.8577777777777778,5.151111111111111,neutral,4.752222222222222,9 out of 11,"['complete', 'web', 'security', 'academy', 'lab', 'flaw', 'enforcement', 'business', 'rule']","['complete', 'web', 'security', 'academy', 'lab', 'flaw', 'enforcement', 'business', 'rule', 'websecacademy', 'http']"
68,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'authentication', 'bypass', 'via', 'flawed', 'state', 'machine', '@', 'websecacademy', 'https', ':', '//t.co/odmjtm…']",5.211111111111111,3.81,5.593333333333334,neutral,4.8714814814814815,9 out of 14,"['complete', 'web', 'security', 'academy', 'lab', 'bypass', 'flawed', 'state', 'machine']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'authentication', 'bypass', 'via', 'flawed', 'state', 'machine', 'websecacademy', 'http']"
69,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'authentication', 'bypass', 'via', 'flawed', 'state', 'machine', '@', 'websecacademy', 'https', ':', '//t.co/odmjtmibgv']",5.211111111111111,3.81,5.593333333333334,neutral,4.8714814814814815,9 out of 13,"['complete', 'web', 'security', 'academy', 'lab', 'bypass', 'flawed', 'state', 'machine']","['complete', 'web', 'security', 'academy', 'lab', 'authentication', 'bypass', 'via', 'flawed', 'state', 'machine', 'websecacademy', 'http']"
70,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'insufficient', 'workflow', 'validation', '@', 'websecacademy', 'https', ':', '//t.co/k9kf8ffg21']",5.345714285714286,3.827142857142857,5.572857142857143,neutral,4.915238095238095,7 out of 11,"['complete', 'web', 'security', 'academy', 'lab', 'insufficient', 'validation']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'insufficient', 'workflow', 'validation', 'websecacademy', 'http']"
71,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'insufficient', 'workflow', 'validation', '@', 'websecacademy', 'https', ':', '//t.co/k9kf8ffg21']",5.345714285714286,3.827142857142857,5.572857142857143,neutral,4.915238095238095,7 out of 10,"['complete', 'web', 'security', 'academy', 'lab', 'insufficient', 'validation']","['complete', 'web', 'security', 'academy', 'lab', 'insufficient', 'workflow', 'validation', 'websecacademy', 'http']"
72,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'weak', 'isolation', 'on', 'dual-use', 'endpoint', '@', 'websecacademy', 'https', ':', '//t.co/b9xfuxdacj']",5.0285714285714285,3.8457142857142856,5.575714285714286,neutral,4.816666666666666,7 out of 11,"['complete', 'web', 'security', 'academy', 'lab', 'weak', 'isolation']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'weak', 'isolation', 'endpoint', 'websecacademy', 'http']"
73,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'weak', 'isolation', 'on', 'dual-use', 'endpoint', '@', 'websecacademy', 'https', ':', '//t.co/b9xfuxdacj']",5.0285714285714285,3.8457142857142856,5.575714285714286,neutral,4.816666666666666,7 out of 10,"['complete', 'web', 'security', 'academy', 'lab', 'weak', 'isolation']","['complete', 'web', 'security', 'academy', 'lab', 'weak', 'isolation', 'endpoint', 'websecacademy', 'http']"
74,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'inconsistent', 'security', 'controls', '@', 'websecacademy', 'https', ':', '//t.co/qvzyduod3p']",5.33,3.89625,5.62,neutral,4.94875,8 out of 11,"['complete', 'web', 'security', 'academy', 'lab', 'inconsistent', 'security', 'control']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'inconsistent', 'security', 'control', 'websecacademy', 'http']"
75,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'inconsistent', 'security', 'controls', '@', 'websecacademy', 'https', ':', '//t.co/qvzyduod3p']",5.33,3.89625,5.62,neutral,4.94875,8 out of 10,"['complete', 'web', 'security', 'academy', 'lab', 'inconsistent', 'security', 'control']","['complete', 'web', 'security', 'academy', 'lab', 'inconsistent', 'security', 'control', 'websecacademy', 'http']"
76,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'brute-forcing', 'a', 'stay-logged-in', 'cookie', '@', 'websecacademy', 'https', ':', '//t.co/ylpb6quz0v']",5.966666666666667,3.953333333333333,5.881666666666667,neutral,5.267222222222222,6 out of 9,"['complete', 'web', 'security', 'academy', 'lab', 'cookie']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'cookie', 'websecacademy', 'http']"
77,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'low-level', 'logic', 'flaw', '@', 'websecacademy', 'https', ':', '//t.co/sab5wp7lem']",5.594285714285714,3.79,5.728571428571429,neutral,5.037619047619047,7 out of 10,"['complete', 'web', 'security', 'academy', 'lab', 'logic', 'flaw']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'logic', 'flaw', 'websecacademy', 'http']"
78,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'low-level', 'logic', 'flaw', '@', 'websecacademy', 'https', ':', '//t.co/sab5wp7lem']",5.594285714285714,3.79,5.728571428571429,neutral,5.037619047619047,7 out of 9,"['complete', 'web', 'security', 'academy', 'lab', 'logic', 'flaw']","['complete', 'web', 'security', 'academy', 'lab', 'logic', 'flaw', 'websecacademy', 'http']"
79,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'high-level', 'logic', 'vulnerability', '@', 'websecacademy', 'https', ':', '//t.co/euvfs74t23']",5.497142857142857,3.9057142857142857,5.662857142857143,neutral,5.021904761904762,7 out of 9,"['complete', 'web', 'security', 'academy', 'lab', 'logic', 'vulnerability']","['complete', 'web', 'security', 'academy', 'lab', 'logic', 'vulnerability', 'websecacademy', 'http']"
80,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', '2fa', 'broken', 'logic', '@', 'websecacademy', 'https', ':', '//t.co/apyxyqesud']",5.401428571428571,3.9357142857142855,5.664285714285715,neutral,5.00047619047619,7 out of 10,"['complete', 'web', 'security', 'academy', 'lab', 'broken', 'logic']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'broken', 'logic', 'websecacademy', 'http']"
81,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', '2fa', 'broken', 'logic', '@', 'websecacademy', 'https', ':', '//t.co/apyxyqesud']",5.401428571428571,3.9357142857142855,5.664285714285715,neutral,5.00047619047619,7 out of 9,"['complete', 'web', 'security', 'academy', 'lab', 'broken', 'logic']","['complete', 'web', 'security', 'academy', 'lab', 'broken', 'logic', 'websecacademy', 'http']"
82,"['rt', '@', 'tesla', ':', 'use', 'tesla', 'phone', 'app', 'to', 'melt', 'snow', '&', 'amp', ';', 'ice', 'off', 'your', 'car', 'before', 'even', 'leaving', 'the', 'house', '📸', 'by', '@', 'cookie_esq', 'https', ':', '//t.co/p3r8juovpv']",6.038888888888889,4.001111111111111,5.315555555555555,positive,5.118518518518518,9 out of 15,"['use', 'phone', 'melt', 'snow', 'amp', 'ice', 'car', 'leave', 'house']","['rt', 'tesla', 'use', 'tesla', 'phone', 'app', 'melt', 'snow', 'amp', 'ice', 'car', 'even', 'leave', 'house', 'http']"
83,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'excessive', 'trust', 'in', 'client-side', 'controls', '@', 'websecacademy', 'https', ':', '//t.co/83ztedtarc']",5.565,3.97625,5.70625,neutral,5.0825,8 out of 11,"['complete', 'web', 'security', 'academy', 'lab', 'excessive', 'trust', 'control']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'excessive', 'trust', 'control', 'websecacademy', 'http']"
84,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'excessive', 'trust', 'in', 'client-side', 'controls', '@', 'websecacademy', 'https', ':', '//t.co/83ztedtarc']",5.565,3.97625,5.70625,neutral,5.0825,8 out of 10,"['complete', 'web', 'security', 'academy', 'lab', 'excessive', 'trust', 'control']","['complete', 'web', 'security', 'academy', 'lab', 'excessive', 'trust', 'control', 'websecacademy', 'http']"
85,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'blind', 'os', 'command', 'injection', 'with', 'output', 'redirection', '@', 'websecacademy', 'https', ':', '//t.co/zp…']",4.801111111111111,4.082222222222223,5.461111111111111,neutral,4.781481481481482,9 out of 14,"['complete', 'web', 'security', 'academy', 'lab', 'blind', 'command', 'injection', 'output']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'blind', 'o', 'command', 'injection', 'output', 'redirection', 'websecacademy', 'http']"
86,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'blind', 'os', 'command', 'injection', 'with', 'out-of-band', 'interaction', '@', 'websecacademy', 'https', ':', '//t.…']",4.886666666666667,4.157777777777778,5.333333333333333,neutral,4.792592592592592,9 out of 13,"['complete', 'web', 'security', 'academy', 'lab', 'blind', 'command', 'injection', 'interaction']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'blind', 'o', 'command', 'injection', 'interaction', 'websecacademy', 'http']"
87,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'blind', 'os', 'command', 'injection', 'with', 'out-of-band', 'interaction', '@', 'websecacademy', 'https', ':', '//t.co/gcq25u1ajh']",4.886666666666667,4.157777777777778,5.333333333333333,neutral,4.792592592592592,9 out of 12,"['complete', 'web', 'security', 'academy', 'lab', 'blind', 'command', 'injection', 'interaction']","['complete', 'web', 'security', 'academy', 'lab', 'blind', 'o', 'command', 'injection', 'interaction', 'websecacademy', 'http']"
88,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'blind', 'os', 'command', 'injection', 'with', 'output', 'redirection', '@', 'websecacademy', 'https', ':', '//t.co/zplbsmdtmz']",4.801111111111111,4.082222222222223,5.461111111111111,neutral,4.781481481481482,9 out of 13,"['complete', 'web', 'security', 'academy', 'lab', 'blind', 'command', 'injection', 'output']","['complete', 'web', 'security', 'academy', 'lab', 'blind', 'o', 'command', 'injection', 'output', 'redirection', 'websecacademy', 'http']"
89,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'blind', 'os', 'command', 'injection', 'with', 'time', 'delays', '@', 'websecacademy', 'https', ':', '//t.co/q8nadycemn']",4.741,3.948,5.098,neutral,4.595666666666666,10 out of 13,"['complete', 'web', 'security', 'academy', 'lab', 'blind', 'command', 'injection', 'time', 'delay']","['complete', 'web', 'security', 'academy', 'lab', 'blind', 'o', 'command', 'injection', 'time', 'delay', 'websecacademy', 'http']"
90,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'os', 'command', 'injection', ',', 'simple', 'case', '@', 'websecacademy', 'https', ':', '//t.co/tojud2keub']",5.323333333333333,4.021111111111111,5.834444444444444,neutral,5.0596296296296295,9 out of 12,"['complete', 'web', 'security', 'academy', 'lab', 'command', 'injection', 'simple', 'case']","['complete', 'web', 'security', 'academy', 'lab', 'os', 'command', 'injection', 'simple', 'case', 'websecacademy', 'http']"
91,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'file', 'path', 'traversal', ',', 'validation', 'of', 'file', 'extension', 'with', 'null', 'byte', 'bypass', '@', 'websecaca…']",5.336666666666667,3.6975,5.468333333333334,neutral,4.834166666666667,12 out of 15,"['complete', 'web', 'security', 'academy', 'lab', 'file', 'path', 'validation', 'file', 'extension', 'null', 'bypass']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'file', 'path', 'traversal', 'validation', 'file', 'extension', 'null', 'byte', 'bypass']"
92,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'file', 'path', 'traversal', ',', 'validation', 'of', 'file', 'extension', 'with', 'null', 'byte', 'bypass', '@', 'websecacademy', 'https', ':', '//t.co/ai8yj6egls']",5.336666666666667,3.6975,5.468333333333334,neutral,4.834166666666667,12 out of 16,"['complete', 'web', 'security', 'academy', 'lab', 'file', 'path', 'validation', 'file', 'extension', 'null', 'bypass']","['complete', 'web', 'security', 'academy', 'lab', 'file', 'path', 'traversal', 'validation', 'file', 'extension', 'null', 'byte', 'bypass', 'websecacademy', 'http']"
